product_name,product_price,review,category
Anker Nano 30W A1259 kèm cáp Type C,790.000₫,"Cái nhanh thứ 1 khi cần nạp năng lượng cho chính nó rất tiện dụng, chỉ cần gắn dây cáp vào adapter 30W có hỗ trợ nạp xả 2 chiều là nạp siêu nhanh. Cái nhanh thứ 2 sạc dự phòng cho phone có chức năng sạc nhanh thì tầm 15 phút là đầy pin, quá nhanh quá tiện lợi đúng hok quý vị.",backup-charger
AVA+ 12W DS609A,150.000₫,Ship nhiệt tình ạ,backup-charger
AVA+ 12W DS609A,150.000₫,mới mua được chưa đầy 3 tháng đã bị phồng thì có được bảo hành k ạ,backup-charger
AVA+ 12W DS609A,150.000₫,"Tôi đã mua và sử dụng mới được 34 tháng đã bị phồng pin nhưng liên hệ để bảo hành không được, thấy không đáng giá tiền bỏ ra",backup-charger
AVA+ 12W DS609A,150.000₫,Nhanh hư phồng pin,backup-charger
AVA+ 12W DS609A,150.000₫,U,backup-charger
AVA+ 12W DS609A,150.000₫,Nhanh phồng pin,backup-charger
AVA+ 12W DS609A,150.000₫,Sạc phồng lên coa bảo hành dc ko shop,backup-charger
AVA+ 12W DS609A,150.000₫,Minh mua dc 8 tháng nay pin bị nứt phồng lên có dc đổi mới k,backup-charger
AVA+ 12W DS609A,150.000₫,Em mua và sử dụng khoảng 10 tháng mà đã bị phồng lên và nứt ra,backup-charger
AVA+ 12W DS609A,150.000₫,"Mới mua cục sạc này được 2 tháng và ít sử dụng, mọi khi vẫn sạc bình thường nhưng hôm nay sạc thì nó bị phù lên.",backup-charger
AVA+ 12W DS609A,150.000₫,Phi dung 9 thang bi phù nứt vỏ có dk bao hanh ko a,backup-charger
AVA+ 12W DS609A,150.000₫,"Dùng được 7 tháng, pin bị phì, nứt cả vỏ, có được bảo hành đổi mới k ạ",backup-charger
AVA+ 12W DS609A,150.000₫,Mua tháng 10/4/2024 xài đến nay thấy pin hơi bị phù có bảo hành hk vậy,backup-charger
AVA+ 12W DS609A,150.000₫,cục sạc bị phồng lên còn thời hạn bảo hành có bảo hành đc ko vậy ạa,backup-charger
AVA+ 12W DS609A,150.000₫,"Pin bị phù lên, nứt vỏ. Mình mua tháng 11/2023, số lần sử dụng rất ít, lâu lâu mới xài mà đã bị phù rồi. Shop có bảo hành trường hợp này k ạ",backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Mình mới dùng hơn 2tháng mà như vậy rồi ko biết bảo hành được không,backup-charger
AVA+ 12W DS609A,150.000₫,E mới mua cách đây 23 ngày một ngày chỉ sạc dt một lần nhưng hôm nay lại bị như này ạ,backup-charger
AVA+ 12W DS609A,150.000₫,Còn bảo hành đến tháng 11. Mà cục pin đã phồng lên nứt sơ cái vỏ nhựa luôn. Bảo hành thế nào ạ hay vứt đi mua cái khác,backup-charger
AVA+ 12W DS609A,150.000₫,"Mình mua chưa dc 1 năm mà bgio có hiện tượng sạc thì để đầy 3 cục nhưng khi sạc điện thoại thì nháy 1 cục thôi, lên một chút lại dừng",backup-charger
AVA+ 12W DS609A,150.000₫,Cho em hỏi sao em sạc đt iphone k đuoc v ạ,backup-charger
AVA+ 12W DS609A,150.000₫,"Cục sạc đã phù lên rồi, Giờ bh sao vậy",backup-charger
AVA+ 12W DS609A,150.000₫,"giá rẻ xài tốt, hơi dày",backup-charger
AVA+ 12W DS609A,150.000₫,Sản phẩm bị phù lên nứt cả vỏ,backup-charger
AVA+ 12W DS609A,150.000₫,"Mới đây cục sạc của tôi đã bị phù lên rồi , mua hồi ngày 31/7/2023 Cầm lên tay là cảm nhận được nó phù rồi. Sản phẩm rất tệ Tôi mua kèm chung với dây sạc cũng vậy, dây sạc cũng ko được. Mua cùng một lúc bị cùng một lúc luôn .. Thất vọng",backup-charger
AVA+ 12W DS609A,150.000₫,Mình mua ngày 8/3 mà giờ thân cục pin dự phòng bị phù lên hết ko dám xài nữa. Giờ ad có hỗ trợ gì cho mình ko ạ,backup-charger
AVA+ 12W DS609A,150.000₫,Mới xài đc vài tháng mà bị phù như vậy có bảo hành đổi trả đc ko ạ. Mình mua hồi tháng 8/2023,backup-charger
AVA+ 12W DS609A,150.000₫,sao sạc ip13 không đuọc vậy ạ,backup-charger
AVA+ 12W DS609A,150.000₫,Mình mua dc máy tháng rồi giờ cục sạc bị phù còn bảo hành ko b oi,backup-charger
AVA+ 12W DS609A,150.000₫,Tôi thấy ổn,backup-charger
AVA+ 12W DS609A,150.000₫,Mới mua có máy tháng mà giờ pin nó bị phòng lên có đổi trả được không ạ,backup-charger
AVA+ 12W DS609A,150.000₫,"Mua dc vài tháng còn bảo hành , ít cúp điện nên mình không dùng nhiều, cạn pin lấy ra sạc lại thì thấy phù nguy hiểm quá, chất lượng tệ, còn bảo hành ad hỗ trợ dễ không để mình tiện đường mang ra, chứ mình cũng k muốn phiền hà",backup-charger
AVA+ 12W DS609A,150.000₫,Mua mới mấy tháng mà sạc bị phù hết cả lên làm vỏ sạc bị nứt luôn thấy nguy hiểm khi sử dụngMua chưa được 1 năm có đổi trả được không shop ơi chứ giờ nó nứt vỏ e không dám xài,backup-charger
AVA+ 12W DS609A,150.000₫,Pin dùng tốt nhé,backup-charger
AVA+ 12W DS609A,150.000₫,Sạc được 2 lần pin điện thoại Nhưng cho em hỏi là sp có sạc được airport kh ạ,backup-charger
AVA+ 12W DS609A,150.000₫,Rat tot,backup-charger
AVA+ 12W DS609A,150.000₫,Tầm giá này xài ok,backup-charger
AVA+ 12W DS609A,150.000₫,Mua điện thoại được tặng 2 cục sạc quá tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Em cũng có mua cục như này mà giờ nó bị lỏng chân usb sạc k được nữa phải làm sao,backup-charger
AVA+ 12W DS609A,150.000₫,Chiều nay có đến cửa hàng mua sạc dự phòng đến tối nay mới thử cắm sạc mà ko vào pin,backup-charger
AVA+ 12W DS609A,150.000₫,Mới mua có ra đổi cái khác được k v. Pin sạc vô chậm ra cũng chậm,backup-charger
AVA+ 12W DS609A,150.000₫,Pin sạc được 2 lần điện thoại nhanh,backup-charger
AVA+ 12W DS609A,150.000₫,Ok nha,backup-charger
AVA+ 12W DS609A,150.000₫,3 đèn mới sạc xíu cái tuột ht pin lun,backup-charger
AVA+ 12W DS609A,150.000₫,Cho mình hỏi con này sạc đầy là hiển thị 4 đèn sáng ạ Con mình mua sạc rất lâu mà đèn thứ 4 nó vẫn nháy ko bit là như thế nào.,backup-charger
AVA+ 12W DS609A,150.000₫,cục mới bóc seal hôm qua giờ nó cấm ko lên điện,backup-charger
AVA+ 12W DS609A,150.000₫,Cách nào để sạc cho pin sạc dự phòng vậy,backup-charger
AVA+ 12W DS609A,150.000₫,Sử dụng tốt...giá phải chăng...sử dụng đến nay dẫn bình thương.. ok.,backup-charger
AVA+ 12W DS609A,150.000₫,sao mình sạc đầy mà đèn thứ 4 lại sáng mờ ạ,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt,backup-charger
AVA+ 12W DS609A,150.000₫,"Pin sạc cực lâu mà vẫn không lên được 4 mức đèn, mà sạc qua điện thoại thì tới nửa ngày lại hết sạch lượng pin, đã đổi qua cục thứ 3 mà vẫn không có cải thiện",backup-charger
AVA+ 12W DS609A,150.000₫,Sản phẩm tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Hàng rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Cho em hỏi cục sạc em vừa mua múc 11h trưa ngày 221 thì qua ngày hôm sau em có đổi được cục khác lấy cục tốt hơn không ạ,backup-charger
AVA+ 12W DS609A,150.000₫,Sạc chậm. Muốn đổi sang sản phẩm khác có đc ko,backup-charger
AVA+ 12W DS609A,150.000₫,Được,backup-charger
AVA+ 12W DS609A,150.000₫,Hàng dùng ko đc sạc pin chưa được 2 lần đã hết,backup-charger
AVA+ 12W DS609A,150.000₫,Sản phẩm tệ. Sạc cho a51 thì báo tận 9 tiếng hơn mới đầy. Pin vào mây cực kỳ chậm.,backup-charger
AVA+ 12W DS609A,150.000₫,Cục sạc dùng rất tốt.,backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Minh sai rat tot,backup-charger
AVA+ 12W DS609A,150.000₫,Ok,backup-charger
AVA+ 12W DS609A,150.000₫,Chất lượng tốt bin sài lâu,backup-charger
AVA+ 12W DS609A,150.000₫,Hài lòng,backup-charger
AVA+ 12W DS609A,150.000₫,Sạc pin vào máy khá lâu,backup-charger
AVA+ 12W DS609A,150.000₫,Sao cục sạc này k sạc đc up 11prm ạ,backup-charger
AVA+ 12W DS609A,150.000₫,Sạc lâu vào pin cục sạc nhưng ok,backup-charger
AVA+ 12W DS609A,150.000₫,Sản phẩm tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Pin sạc dự phòng Sài tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Máy có sạc nhanh nên xài rất ok,backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Sạc của e bị chai pin bị phù lên e có thể đổi trả đang trong thòi gian bảo hành 2 năm kh ạ,backup-charger
AVA+ 12W DS609A,150.000₫,Tiếc là hư mất rồi anh phải đổi sản phẩm khác,backup-charger
AVA+ 12W DS609A,150.000₫,Ok,backup-charger
AVA+ 12W DS609A,150.000₫,Rất ok,backup-charger
AVA+ 12W DS609A,150.000₫,oppo A57 sao không sạc đầy được vậy,backup-charger
AVA+ 12W DS609A,150.000₫,Sản phẩm rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Sac pin vao lau lam,backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt em,backup-charger
AVA+ 12W DS609A,150.000₫,Xài tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Sạc vô cực kì chậm. Có lúc không vô,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Sản phẩm OK. Giá cả phải chăng,backup-charger
AVA+ 12W DS609A,150.000₫,Sản phẩm giá rẻ tốt mk dùng đc 4thg thấy ok,backup-charger
AVA+ 12W DS609A,150.000₫,RẤT tốt,backup-charger
AVA+ 12W DS609A,150.000₫,rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Hàng rất tốt ok,backup-charger
AVA+ 12W DS609A,150.000₫,Sài rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Xạt ok lăm,backup-charger
AVA+ 12W DS609A,150.000₫,Sam phẩm sạc 1tieng mà vào đc 10%pin ko tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Sản phẩm rất ok,backup-charger
AVA+ 12W DS609A,150.000₫,"Vừa túi tiền, cảm nhận khi lần đầu sử dụng rất tốt",backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Sạc dự phòng rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Pin rất là trâu,backup-charger
AVA+ 12W DS609A,150.000₫,Hàng ok,backup-charger
AVA+ 12W DS609A,150.000₫,Sp ok,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt ak,backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Ổn trong tầm giá,backup-charger
AVA+ 12W DS609A,150.000₫,"Đang dùng cũng thấy ổn, về lâu dài thì chưa biết dc",backup-charger
AVA+ 12W DS609A,150.000₫,Sạc không lênh pin nhưng cục sạc dự phòng vẫn còn 3chấm pin,backup-charger
AVA+ 12W DS609A,150.000₫,Sale săn đc giá rẻ hàng OK lắm,backup-charger
AVA+ 12W DS609A,150.000₫,Sạc pin lâu vào còn sạc bên Tye C không vào,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Ok,backup-charger
AVA+ 12W DS609A,150.000₫,Rat okok,backup-charger
AVA+ 12W DS609A,150.000₫,Ko sạc vô,backup-charger
AVA+ 12W DS609A,150.000₫,Dạ tốt lắm ạ,backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt và hài lòng,backup-charger
AVA+ 12W DS609A,150.000₫,Sạc dùng tốt lắm,backup-charger
AVA+ 12W DS609A,150.000₫,Ok,backup-charger
AVA+ 12W DS609A,150.000₫,Nhưng ủa tớ chỉ có 3 nút thôi,backup-charger
AVA+ 12W DS609A,150.000₫,OK,backup-charger
AVA+ 12W DS609A,150.000₫,tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Sạc pin 1 ngày vẫn nhấp nháy ở mức 3,backup-charger
AVA+ 12W DS609A,150.000₫,Mua chưa được 1 tuần sạc nguyên 1 ngày k vào tí bin nào,backup-charger
AVA+ 12W DS609A,150.000₫,Hiện tai thi e thay pin tot con ve lau e chua giam noi pin sac on,backup-charger
AVA+ 12W DS609A,150.000₫,Ok ạ,backup-charger
AVA+ 12W DS609A,150.000₫,Bin xac dư phong chât luong toi sư dung tôt,backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Hàng Ok. Nhưng tiếc là Phải có luôn dây sạc thì rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Hài lòng với sp,backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Cục sạc của dmx sài rất tốt mình đánh giá 8 tỷ sao,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Sản phẩm sài rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,OK,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt sạc nhanh,backup-charger
AVA+ 12W DS609A,150.000₫,Dùng tốt,backup-charger
AVA+ 12W DS609A,150.000₫,cục sạc nhỉ mà sạc được 2 lần máy mới hết pin,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Hàng đẹp bền chắc lượng,backup-charger
AVA+ 12W DS609A,150.000₫,Ok,backup-charger
AVA+ 12W DS609A,150.000₫,Quá đã,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Sài rất ok tạm ổn,backup-charger
AVA+ 12W DS609A,150.000₫,Má ưi sạc 1cục nó cứ nháp nháy k vô vì cả haizzz,backup-charger
AVA+ 12W DS609A,150.000₫,Hàng ok đẹp,backup-charger
AVA+ 12W DS609A,150.000₫,Tuyệt,backup-charger
AVA+ 12W DS609A,150.000₫,Sạc từ tối hqua nma hnay nó cứ nhấp nháy 1cục là sao,backup-charger
AVA+ 12W DS609A,150.000₫,Xài ổn nhưng ở phần vỏ giống như bị lỗi vậy chỉ hở sáng mỗi chỗ đó.,backup-charger
AVA+ 12W DS609A,150.000₫,sạc ko lên pin,backup-charger
AVA+ 12W DS609A,150.000₫,Ko sạc dc cho ip hả,backup-charger
AVA+ 12W DS609A,150.000₫,Hang rat tot,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Sac dự phòng polymer 10000mah xài rất là ok minh rấ thích,backup-charger
AVA+ 12W DS609A,150.000₫,Sản phẩm tốt,backup-charger
AVA+ 12W DS609A,150.000₫,5,backup-charger
AVA+ 12W DS609A,150.000₫,Ok,backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Tot,backup-charger
AVA+ 12W DS609A,150.000₫,San pham dung rat tot toi rat thich,backup-charger
AVA+ 12W DS609A,150.000₫,Thực tế chưa Sài cục xạc nên chưa biết,backup-charger
AVA+ 12W DS609A,150.000₫,Ko xai dc cho iphon,backup-charger
AVA+ 12W DS609A,150.000₫,Pin này khi sạc điện thoại đầy có tự ngắt sạc kk vậy cả nhà,backup-charger
AVA+ 12W DS609A,150.000₫,Sạc cho cục sạc dữ phòng dô pin lâu nó cứ nháy im 1cục,backup-charger
AVA+ 12W DS609A,150.000₫,Hàng tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Các bạn ở đó hỗ trợ mình rất chu đáo. Mặc dù mình ko nc dc hoặc nói rất bé để nghe. Cảm ơn mấy bạn,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt,backup-charger
AVA+ 12W DS609A,150.000₫,....,backup-charger
AVA+ 12W DS609A,150.000₫,Sạc rất nóng điện thoại và cáp sạc . Như phơi nắng,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt.....,backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Tạm,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Sạc đa năng sạc được 2 chui đt khác nhau nhỏ gọn và tiện lợi,backup-charger
AVA+ 12W DS609A,150.000₫,Chay gap nap bin yêu,backup-charger
AVA+ 12W DS609A,150.000₫,Ok,backup-charger
AVA+ 12W DS609A,150.000₫,Nhân viên nhiệt tìnhsản phẩm lại tốtđáng mua lắm,backup-charger
AVA+ 12W DS609A,150.000₫,Sài tốt lắm,backup-charger
AVA+ 12W DS609A,150.000₫,Giá ổn. Sản phẩm tốt.,backup-charger
AVA+ 12W DS609A,150.000₫,San phẩm Sài rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,OK,backup-charger
AVA+ 12W DS609A,150.000₫,Sản phẩm tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Sản phẩm rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Tôt ok,backup-charger
AVA+ 12W DS609A,150.000₫,Sài rất ổn,backup-charger
AVA+ 12W DS609A,150.000₫,Hàng ok,backup-charger
AVA+ 12W DS609A,150.000₫,Tot,backup-charger
AVA+ 12W DS609A,150.000₫,Nhẹ Gọn Sạc Nhanh,backup-charger
AVA+ 12W DS609A,150.000₫,Hàng ok,backup-charger
AVA+ 12W DS609A,150.000₫,Đang giảm giá còn 190k à mình mua luôn 2 cái xài rất là êm luôn,backup-charger
AVA+ 12W DS609A,150.000₫,Pin lấy điện từ đt qua. Pin k qua điện thoại,backup-charger
AVA+ 12W DS609A,150.000₫,Chưa sử dụng nhưng cảm thấy màu cũng ok mẫu mã đẹp,backup-charger
AVA+ 12W DS609A,150.000₫,Pin sạc dự phòng Polmer 10000 rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,ok,backup-charger
AVA+ 12W DS609A,150.000₫,Rất hài lòng,backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt ạ,backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Thiết kế cổng sạc ok.,backup-charger
AVA+ 12W DS609A,150.000₫,Ok,backup-charger
AVA+ 12W DS609A,150.000₫,Tốt,backup-charger
AVA+ 12W DS609A,150.000₫,Rất ok,backup-charger
AVA+ 12W DS609A,150.000₫,Tuyệt vời,backup-charger
AVA+ 12W DS609A,150.000₫,Sp rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,OK,backup-charger
AVA+ 12W DS609A,150.000₫,rất ok,backup-charger
AVA+ 12W DS609A,150.000₫,tuyệt vời,backup-charger
AVA+ 12W DS609A,150.000₫,OK,backup-charger
AVA+ 12W DS609A,150.000₫,tuyệt,backup-charger
AVA+ 12W DS609A,150.000₫,Rất tốt,backup-charger
AVA+ 12W DS609A,150.000₫,tốt,backup-charger
